100,100
50,97	51,98	19,8	17,9	49,97	18,7	20,7	51,97	48,97	18,8	49,98	51,96	17,8	49,99	50,98	17,10	19,7	17,11	17,7	48,98
7,28	37,19	99,57	99,58	2,94	3,93	99,59	7,27	38,19	8,27	100,59	1,94	98,58	39,20	8,28	2,93	100,57	38,20	39,19	100,58
66,5	65,4	11,66	77,96	3,26	77,95	76,95	76,96	64,4	4,27	74,96	4,26	10,65	76,97	65,5	75,95	10,66	66,4	75,96	3,27
98,98	76,24	75,25	30,49	28,48	27,47	29,49	28,49	95,99	97,99	74,25	96,98	30,50	97,98	74,24	74,26	75,24	27,48	29,48	29,50
11,5	59,88	42,80	58,87	57,86	43,80	58,88	59,86	58,86	60,86	10,6	59,87	41,80	57,85	10,5	10,4	60,87	11,6	42,79	58,85
95,60	96,61	95,61	41,91	85,3	85,1	43,89	83,3	41,90	95,62	42,89	94,61	43,91	42,90	42,91	43,92	84,1	84,2	96,62	85,2
39,0	96,45	37,22	94,43	97,45	38,1	98,44	38,22	38,23	37,23	38,0	98,45	37,0	96,43	95,44	96,44	97,44	39,1	39,23	37,1
2,79	10,70	82,10	82,9	2,79	1,81	0,80	1,79	1,80	1,78	12,71	11,72	10,72	83,9	83,10	2,80	2,78	11,70	11,71	10,71
94,10	43,60	45,60	33,6	93,11	34,6	91,11	44,60	90,10	33,5	32,6	92,11	34,7	43,59	45,59	100,94	92,10	91,10	34,5	44,59
65,38	0,98	64,39	66,37	68,38	66,39	64,37	91,55	1,98	1,99	64,38	65,39	91,54	65,37	67,39	67,37	67,38	92,55	0,99	66,38
