100,100
8,0	8,1	7,1	26,2	26,1	11,1	9,0	7,2	8,2	9,1	26,0	9,2	10,2	25,1	10,0	27,2	10,1	25,2	27,1	27,0
41,99	29,64	52,44	28,64	40,99	32,65	28,65	54,44	54,45	30,65	40,100	53,44	53,45	52,45	29,65	41,100	55,45	30,64	54,46	31,64
17,5	75,77	18,4	17,4	23,24	73,77	18,5	17,6	16,6	16,5	22,23	18,6	17,3	22,24	74,76	16,4	73,76	23,23	74,77	75,76
24,16	60,72	27,18	5,55	25,15	25,17	26,18	61,72	25,16	4,55	4,54	60,73	27,17	4,53	100,7	24,17	24,15	26,17	5,54	26,16
70,38	70,36	46,7	1,72	47,7	49,7	47,8	1,71	2,72	48,6	48,7	71,36	49,6	0,72	46,8	70,37	47,6	71,37	48,8	0,71
71,1	72,1	72,2	83,99	8,83	71,2	71,0	6,82	7,83	50,69	83,98	7,82	8,82	82,98	72,0	51,69	51,70	84,99	50,70	82,99
50,40	49,41	51,41	15,7	51,40	63,50	62,48	62,51	49,40	50,41	16,7	61,50	15,8	16,8	61,51	50,42	49,42	61,48	62,49	62,50
88,13	91,13	72,84	90,13	73,81	89,12	71,84	88,11	90,12	89,13	71,83	72,83	72,82	91,12	92,12	88,12	73,82	89,11	72,81	73,83
12,65	10,67	85,34	5,71	6,73	12,66	4,72	11,65	11,66	6,72	86,32	85,32	5,72	5,73	10,66	86,33	10,65	11,67	4,71	85,33
4,24	92,38	4,22	94,41	94,42	92,39	4,23	3,24	92,41	93,39	5,23	93,42	93,41	4,25	3,23	5,24	91,40	92,40	93,40	5,25
