100,100
63,61	65,61	48,83	65,60	64,61	64,63	48,84	65,62	53,32	65,63	66,61	25,49	26,49	26,48	67,61	27,48	66,63	27,49	25,48	27,50	25,50	52,31	64,62	49,83	67,62	26,50	63,62	66,62	64,60	53,31
6,89	76,81	7,85	29,9	8,88	29,10	76,83	5,86	7,89	29,8	84,84	6,86	5,88	85,84	31,7	7,88	83,83	5,87	76,82	6,85	7,86	84,83	6,87	6,88	7,87	30,8	75,83	30,9	75,82	30,10
70,58	83,95	82,96	83,96	81,96	81,97	69,57	85,96	71,57	82,98	85,95	72,57	84,95	72,59	82,95	81,98	40,23	41,23	40,22	84,96	41,22	84,97	82,97	83,97	71,59	70,57	72,60	71,60	72,58	71,58
46,50	18,29	58,94	98,54	17,30	18,31	18,30	46,51	3,90	47,51	19,30	97,54	94,53	58,95	46,52	95,53	69,1	98,53	96,54	17,31	45,51	19,29	96,53	47,52	58,96	97,53	95,54	45,52	57,94	57,95
54,11	18,21	53,9	28,88	15,59	19,21	97,57	97,58	14,58	98,57	54,9	96,58	18,22	15,58	97,56	54,12	27,89	26,88	27,88	14,59	26,89	53,11	54,10	53,10	96,57	97,59	28,89	98,58	16,59	96,59
40,83	55,67	30,16	31,16	75,78	52,72	52,73	31,17	54,67	55,65	53,73	39,83	75,79	74,79	31,15	38,84	41,84	55,66	30,14	39,84	74,78	53,72	38,83	56,66	54,66	75,80	74,80	30,15	40,84	56,67
77,59	78,60	77,57	74,15	73,15	19,28	19,29	13,96	98,94	30,90	12,95	79,59	29,91	79,57	76,58	80,58	73,14	74,14	77,58	28,90	12,96	29,90	78,59	75,14	73,13	78,57	74,13	79,58	13,95	78,58
61,100	2,24	3,24	75,37	76,37	75,36	26,25	32,44	32,45	4,26	59,99	4,24	31,46	59,100	76,36	25,26	32,46	75,35	25,27	3,25	74,37	33,45	31,44	26,26	4,25	31,45	60,100	26,27	60,99	74,36
20,35	54,7	53,6	55,7	54,6	56,5	56,6	56,7	53,7	43,68	44,67	17,92	19,35	19,34	16,91	52,5	44,68	20,34	16,92	18,92	17,93	55,5	53,5	17,91	57,6	43,67	16,93	52,6	55,6	54,5
51,77	2,69	1,68	93,59	94,55	2,67	94,53	95,58	94,58	3,69	95,59	93,58	52,76	93,60	94,59	94,54	1,67	93,54	92,59	93,53	52,78	52,77	2,66	2,68	3,68	92,58	3,67	92,60	51,76	51,78
