100,100
30,87	8,1	7,1	17,44	12,32	17,43	31,86	16,45	17,42	16,42	8,2	12,31	11,30	30,86	15,44	31,87	11,31	16,43	16,44	29,86
15,69	14,69	14,70	62,82	62,83	15,70	22,9	61,83	21,7	16,69	21,8	61,82	20,7	20,8	63,83	16,70	22,8	60,82	23,7	21,9
5,96	55,24	55,23	29,30	31,30	30,29	6,95	4,95	5,95	30,30	55,25	4,96	31,31	5,94	29,29	56,23	56,24	32,30	31,29	6,94
10,48	11,49	10,51	85,85	56,70	10,52	11,51	10,50	11,50	10,49	83,86	84,84	12,50	56,71	83,85	11,48	84,85	57,71	57,70	84,86
7,16	87,8	8,17	8,15	21,54	19,54	18,54	9,16	20,53	9,15	19,53	19,55	7,17	6,17	88,9	87,9	20,54	9,14	8,16	9,17
12,32	12,33	1,62	42,32	42,31	20,28	7,12	22,29	10,93	11,92	11,33	11,93	0,62	10,92	43,32	20,29	22,28	21,29	21,28	41,32
75,2	70,0	74,2	71,0	74,1	75,39	72,2	73,0	97,88	73,2	73,1	98,88	71,1	70,1	72,0	72,1	75,3	97,87	96,88	96,89
56,3	56,36	55,35	56,4	27,16	57,4	26,17	27,17	44,64	43,63	55,37	43,65	43,64	55,36	42,65	56,37	26,18	56,5	57,5	42,64
83,50	84,49	82,49	82,50	83,48	83,51	83,49	23,100	69,49	69,48	81,50	84,51	14,35	81,51	84,50	14,36	80,50	13,36	82,51	13,35
0,48	0,49	78,49	36,43	1,49	35,42	77,48	70,6	78,48	77,49	70,5	1,48	36,41	37,42	17,57	78,47	35,43	2,49	79,48	37,41
