100,100
7,27	10,88	6,27	96,0	2,37	2,38	5,28	9,90	90,59	4,36	91,59	9,89	55,0	90,58	91,58	9,88	11,88	89,58	6,28	7,28	2,35	7,29	11,89	3,37	10,89	89,59	6,29	3,36	3,35	3,38
44,96	31,54	29,54	44,95	30,54	78,61	18,21	44,97	30,53	30,56	29,55	28,55	31,55	18,22	59,92	58,92	41,5	30,55	17,21	16,21	59,91	29,56	42,5	31,56	43,96	57,91	78,62	45,96	45,95	79,62
0,49	4,74	86,49	86,50	21,2	0,48	2,72	3,74	85,49	3,73	21,67	1,73	2,73	22,68	22,67	22,69	1,47	1,49	1,48	22,2	3,72	99,98	84,48	2,74	23,67	21,69	22,1	21,1	21,68	4,73
4,91	93,87	93,86	34,50	34,52	60,99	80,19	93,88	80,18	92,86	9,6	36,51	81,18	92,87	35,52	59,100	79,19	94,87	80,17	36,52	34,51	92,85	10,4	35,50	10,5	35,51	34,53	97,43	36,50	9,5
23,29	20,2	22,29	21,25	21,26	22,27	21,27	94,98	22,2	49,3	21,2	49,4	49,2	50,2	50,3	50,4	21,0	23,1	20,1	21,28	20,0	22,28	22,26	22,1	8,99	20,27	21,1	23,28	22,0	22,25
80,62	11,59	80,61	11,60	52,45	12,59	87,33	12,60	88,34	51,45	51,47	79,62	52,50	52,48	88,33	52,46	53,47	53,48	81,62	53,49	79,61	14,60	51,46	52,47	87,34	13,60	88,35	53,46	13,61	52,49
24,84	73,66	15,5	74,66	15,6	23,83	89,56	14,4	14,5	75,67	23,85	13,4	88,56	23,81	24,83	23,82	88,55	72,67	90,56	74,67	13,5	24,82	75,66	25,83	75,68	90,55	73,67	23,84	13,3	89,55
46,20	55,2	48,21	3,24	95,59	45,21	48,20	84,91	48,22	46,22	47,20	47,22	46,19	46,21	3,23	4,24	4,97	47,21	73,9	4,98	54,2	55,3	5,96	5,97	46,23	72,9	45,24	53,3	4,23	54,3
49,92	13,77	25,19	27,61	28,60	13,78	50,91	13,79	39,30	39,31	19,97	18,95	18,96	18,97	38,31	40,31	26,20	49,91	27,60	40,30	96,8	49,90	50,90	40,29	17,96	19,96	25,20	12,77	12,78	39,29
24,3	24,13	13,50	53,82	11,49	26,3	23,15	97,0	11,50	53,84	12,50	53,83	18,98	25,31	26,31	25,2	52,84	52,83	24,31	25,30	24,15	25,4	24,14	51,84	54,83	19,97	12,49	18,97	25,3	24,30
