150,150
128,135	4,58	58,128	145,29	96,31	129,134	128,134	95,32	59,130	3,58	116,82	4,59	116,81	97,31	58,129	58,131	96,32	3,59	58,130	57,130
42,117	25,48	25,49	144,1	24,49	24,48	150,143	41,118	27,49	26,49	26,48	40,116	41,116	100,41	41,117	101,41	41,115	149,143	40,115	42,116
95,42	10,104	66,32	65,33	10,105	12,105	11,104	61,54	149,92	60,54	66,33	10,106	150,150	95,43	11,105	95,44	12,106	11,106	96,43	65,34
11,35	9,34	1,28	11,34	10,34	10,35	24,45	9,33	111,77	1,27	110,76	111,76	25,45	24,44	0,27	25,44	112,77	10,33	110,77	11,33
135,1	71,114	82,124	48,1	72,114	85,124	137,1	83,124	138,1	134,1	135,0	84,124	84,123	135,2	137,0	136,0	83,123	136,1	84,125	71,113
96,85	96,87	96,86	83,39	82,39	91,48	62,61	97,87	82,38	92,49	63,61	113,66	112,66	112,65	95,86	83,40	97,86	92,48	82,40	83,38
65,9	66,9	92,115	92,116	81,120	66,10	46,37	82,120	46,38	92,114	65,10	45,37	43,101	81,121	45,36	45,38	93,115	93,114	93,116	43,100
33,10	109,24	145,108	145,109	54,52	34,11	32,8	146,109	31,8	33,11	144,108	54,51	33,8	108,25	53,52	33,9	32,9	34,9	34,10	108,24
78,116	54,143	47,4	54,142	107,73	109,74	109,75	78,117	77,116	36,149	36,148	2,59	53,142	1,59	108,74	77,115	46,3	45,4	46,4	55,143
37,47	51,14	51,13	52,14	34,119	52,15	51,15	37,48	131,149	33,119	33,118	32,119	71,134	71,135	71,133	70,135	148,148	149,147	149,148	147,148
