150,150
146,33	16,110	18,18	18,17	101,10	25,3	99,10	17,112	16,112	147,33	100,9	147,32	147,31	58,129	100,10	58,131	59,130	24,3	58,130	57,130	57,131	24,2	19,17	19,18	16,111	146,32	17,111	23,2	23,3	101,9
128,62	128,61	74,108	74,109	19,51	96,29	97,28	97,29	139,122	96,28	36,132	81,142	138,121	98,28	73,108	95,28	73,109	75,109	20,50	20,51	36,131	139,121	127,62	37,132	35,130	20,52	35,132	138,120	19,52	35,131
67,56	53,48	135,133	54,85	31,138	31,137	114,145	82,141	114,146	68,56	133,12	32,138	55,86	67,57	54,46	54,47	11,5	68,57	133,13	136,133	69,56	135,132	136,132	53,47	55,46	132,13	54,87	30,137	54,86	55,87
131,109	82,103	83,104	130,109	97,79	91,115	91,113	91,114	82,105	108,9	106,9	82,104	130,110	90,115	107,8	131,110	107,9	106,8	92,114	96,77	90,113	96,78	98,77	90,114	97,77	98,78	98,79	97,78	97,80	96,79
7,89	143,31	6,89	144,30	143,30	7,90	3,137	3,136	8,89	2,137	7,88	143,29	145,145	146,144	144,144	144,143	2,136	6,88	145,143	4,136	146,145	145,144	3,138	6,90	8,90	2,10	8,88	4,137	144,142	1,9
127,102	63,13	65,12	96,120	19,83	126,100	126,101	129,101	20,42	64,12	97,120	127,101	64,13	20,83	128,101	19,84	127,103	126,102	20,84	126,103	128,99	97,119	65,13	127,99	128,100	96,119	128,103	19,85	128,102	65,11
85,133	86,133	42,102	22,53	41,103	76,86	77,86	22,55	86,132	150,6	41,104	85,132	42,101	84,134	84,133	65,85	23,55	22,54	42,100	21,54	66,85	65,84	84,132	148,84	23,54	64,85	41,101	77,85	41,100	64,84
0,135	104,78	103,77	0,133	2,135	2,134	1,133	106,20	103,79	104,77	1,134	26,51	2,133	1,135	103,78	0,134	105,20	82,100	105,19	25,51	1,136	83,100	104,20	104,19	104,79	26,53	26,52	25,52	25,53	24,52
69,10	52,96	53,96	69,9	48,29	23,26	49,29	54,96	48,28	108,21	70,11	109,21	68,9	52,97	132,148	76,52	77,52	108,20	147,150	77,51	49,28	69,8	107,20	77,53	54,97	53,97	47,29	23,27	47,28	109,20
141,31	142,31	86,7	86,6	77,148	145,142	84,59	138,32	139,31	140,31	139,32	140,32	111,80	112,80	111,79	139,33	112,79	20,125	83,60	144,142	20,126	83,59	146,142	21,126	21,125	84,60	87,6	87,7	140,30	110,80
