200,200
190,14	59,168	1,139	90,8	27,23	190,16	58,170	28,22	99,163	88,7	190,15	189,15	189,14	100,163	89,8	90,7	88,8	99,161	100,162	28,23	89,7	99,162	60,169	100,161	27,22	59,169	2,138	90,9	196,195	101,162
198,159	41,7	76,83	40,7	40,8	39,8	21,95	75,83	182,33	76,84	38,171	75,82	59,161	108,153	109,153	108,152	22,96	21,96	75,84	20,96	20,95	60,161	40,171	60,162	39,171	41,8	77,84	39,7	108,154	40,9
143,168	107,107	143,167	29,35	30,34	22,195	5,179	29,34	23,195	4,179	144,168	3,178	106,107	145,168	178,125	28,34	4,178	144,167	180,6	177,125	177,126	106,108	4,180	2,178	179,6	179,7	143,169	108,106	3,179	180,7
137,134	118,96	50,85	44,82	43,82	1,196	82,30	43,81	98,116	44,81	137,136	137,135	83,28	166,68	97,114	42,82	97,116	96,115	97,115	167,67	96,114	119,96	118,97	51,84	50,84	81,29	82,28	166,67	51,85	82,29
59,13	59,12	173,161	60,13	0,109	59,14	81,16	80,17	82,17	61,13	199,5	37,192	37,191	57,11	59,10	58,12	82,19	36,191	60,12	58,11	171,161	200,4	81,19	57,12	81,17	82,18	172,161	80,16	59,11	81,18
42,38	146,11	62,17	147,11	43,39	166,57	166,59	65,18	39,177	109,129	165,58	164,59	39,178	40,177	108,129	147,10	42,37	108,128	109,128	165,59	146,10	64,17	63,18	166,58	108,130	63,17	40,178	64,18	40,179	42,39
157,11	181,104	181,103	107,148	77,81	179,103	49,68	106,147	50,69	52,68	0,200	15,78	14,78	51,68	107,147	180,103	49,69	181,102	104,4	132,44	103,4	77,82	106,149	106,148	105,148	51,69	50,68	76,82	103,3	180,104
55,141	75,7	55,142	182,26	60,4	118,111	13,199	119,111	182,25	1,11	0,11	75,6	117,110	60,6	198,133	60,5	58,6	118,110	0,12	76,8	58,5	59,5	76,7	61,5	77,8	183,25	119,110	55,143	109,199	56,143
1,67	197,98	198,183	20,180	2,67	139,148	139,150	139,149	138,149	118,129	199,10	119,128	119,129	120,129	2,66	19,181	199,183	46,37	46,38	106,197	105,197	119,130	109,0	1,65	22,35	20,181	124,49	21,36	47,37	22,36
71,62	199,8	172,111	168,168	199,10	71,63	167,166	169,168	168,166	10,31	168,165	172,112	169,166	9,30	72,62	169,167	198,8	9,31	167,167	171,112	171,113	168,167	199,9	169,165	198,10	10,32	169,169	198,9	197,9	11,32
