200,200
28,22	117,86	117,87	75,32	27,23	183,64	184,64	117,85	117,84	98,131	98,132	38,195	76,30	29,22	38,194	76,31	28,21	26,22	39,195	76,32	99,131	184,63	39,194	27,21	27,22	183,65	27,20	183,63	28,23	26,21
129,1	174,55	176,53	128,1	143,37	175,53	4,154	174,54	129,2	141,36	140,36	141,37	112,138	130,2	9,197	190,88	112,136	112,135	191,87	190,87	112,137	190,86	176,55	175,55	111,136	142,36	176,54	128,2	173,54	142,153
154,8	69,179	22,42	22,43	71,179	70,179	195,135	153,11	197,134	21,45	154,9	152,11	155,9	86,2	23,42	152,10	154,10	196,134	153,10	23,43	196,135	153,9	22,44	21,42	23,41	69,180	1,134	50,26	22,41	21,44
116,72	116,71	7,60	190,92	100,180	99,179	7,61	7,59	99,178	6,59	134,3	115,70	73,16	8,62	100,179	114,70	74,17	72,16	134,1	74,16	99,180	191,200	133,3	134,2	0,180	73,17	99,177	116,70	8,60	8,61
144,65	143,65	174,79	178,185	81,197	81,198	178,186	178,187	196,184	175,79	143,64	79,120	4,0	195,87	174,80	194,88	179,187	196,182	82,199	180,187	194,87	82,198	179,186	144,64	195,183	142,64	195,89	175,80	177,186	195,182
98,63	28,120	28,121	27,121	30,57	155,194	198,102	100,63	101,63	32,58	30,58	197,102	197,101	196,102	197,103	196,101	30,120	30,59	99,63	31,59	31,57	31,58	29,120	29,121	30,119	99,64	30,56	31,120	31,121	30,121
200,110	199,127	199,126	199,125	78,4	159,71	159,70	58,81	86,18	78,3	57,81	160,71	58,80	77,6	200,127	199,111	77,5	160,72	86,19	161,70	159,198	77,4	200,126	160,70	199,110	83,179	83,180	199,109	4,191	0,124
174,160	161,114	101,178	72,106	100,177	100,179	100,178	174,161	151,52	84,13	101,179	83,13	0,67	0,66	71,107	84,14	162,114	52,13	101,177	83,14	174,159	152,200	152,199	173,161	162,115	82,13	52,14	173,160	162,113	51,14
182,93	134,4	180,198	35,21	114,198	38,20	183,92	135,2	134,2	5,189	0,35	134,3	55,130	0,37	36,22	36,21	53,130	54,130	135,3	0,36	37,21	35,20	1,36	1,35	182,92	183,93	133,5	182,91	54,129	36,20
42,3	161,12	116,63	116,62	40,3	176,104	117,62	117,63	197,20	118,63	0,193	178,104	41,3	40,4	41,4	198,20	117,64	148,191	149,191	178,105	161,13	177,104	177,105	115,63	112,109	111,109	176,105	161,11	117,61	98,197
