100,100
92,11	92,13	6,27	0,70	0,71	94,11	81,96	81,97	81,95	1,71	92,12	93,12	1,70	80,98	67,32	80,96	67,30	7,27	6,28	7,28	92,10	91,12	36,1	68,31	91,13	91,11	67,31	7,26	80,97	2,70
90,90	90,89	88,90	88,91	40,29	88,89	30,1	89,89	94,97	76,87	89,91	89,90	94,48	76,85	96,47	95,48	97,48	38,29	41,28	96,48	31,0	38,28	40,28	39,28	32,0	38,27	31,1	76,86	30,2	89,88
43,9	45,99	44,9	58,7	5,59	6,60	5,60	5,58	45,24	6,58	43,10	57,99	58,99	6,59	46,24	58,100	46,100	45,23	74,68	74,69	59,6	58,6	57,100	57,6	7,59	46,23	45,100	58,5	59,5	57,5
90,98	21,10	91,99	21,11	92,100	5,18	96,44	5,16	4,16	3,16	91,97	7,16	91,98	4,17	92,98	94,44	95,44	4,18	92,99	6,17	6,16	90,99	5,17	94,43	7,17	6,18	20,11	20,10	93,42	92,97
58,0	95,26	57,0	20,97	18,16	18,95	56,1	94,25	18,15	20,96	19,97	19,96	19,95	57,1	94,24	27,49	96,26	17,15	77,98	17,16	94,26	28,49	96,25	20,95	95,24	95,25	93,24	58,1	19,94	27,48
31,17	82,45	19,11	76,4	18,11	10,52	84,46	18,12	31,16	39,18	10,51	4,57	38,17	4,55	83,44	39,17	84,45	83,45	83,46	32,17	0,39	0,41	5,55	1,40	0,40	19,12	4,56	18,10	82,46	38,18
11,20	68,87	50,33	66,99	51,35	67,86	63,99	64,100	65,100	93,13	65,99	63,100	50,34	13,18	13,19	51,34	14,18	95,13	27,88	50,35	11,19	12,19	93,12	64,98	94,12	94,13	49,33	7,70	64,99	52,0
38,30	44,1	89,44	80,55	88,43	88,44	30,52	89,43	8,99	43,2	56,98	88,45	39,29	39,28	79,55	90,44	43,1	45,1	89,45	79,54	30,53	44,2	71,38	38,29	39,30	37,29	7,99	7,98	78,55	90,43
46,82	46,81	91,42	92,42	47,81	70,63	72,63	61,87	90,42	61,88	62,88	71,62	48,81	80,94	90,43	47,82	78,92	70,62	79,93	79,92	72,62	91,43	78,93	80,93	62,87	71,63	92,43	61,89	80,92	93,43
65,38	64,40	32,84	17,7	33,84	59,32	32,83	59,30	32,82	61,29	33,83	60,31	33,82	65,39	31,84	65,40	43,76	64,39	42,76	42,75	58,32	60,29	43,75	59,31	61,28	15,6	16,7	16,6	60,30	61,30
