200,200
156,96	135,187	199,3	60,30	136,186	196,69	25,192	23,193	29,137	23,192	59,30	135,186	135,154	136,154	24,192	60,29	16,61	15,61	156,94	76,99	76,100	29,136	15,60	196,68	16,60	24,193	137,4	156,95	155,95	30,136
164,54	143,83	146,101	144,101	92,186	153,187	143,84	154,187	0,134	144,83	145,100	148,55	92,184	155,186	91,185	91,184	143,82	154,186	165,54	2,134	165,53	166,53	66,1	10,61	165,55	1,134	148,56	155,187	145,101	147,56
40,57	41,57	92,131	83,199	198,160	161,198	62,18	113,3	195,39	90,131	160,129	159,129	114,3	113,2	114,2	92,132	83,200	194,38	62,19	91,131	160,197	115,3	91,132	63,18	64,19	119,69	92,130	7,19	63,19	70,170
133,163	167,78	95,145	192,24	94,145	90,117	168,77	169,77	0,1	116,121	134,164	91,117	169,76	101,4	168,76	95,146	192,23	117,121	117,122	101,5	123,162	168,78	122,162	133,162	134,163	94,146	134,162	102,4	191,24	170,77
47,67	64,197	48,67	86,8	17,109	55,127	158,100	96,160	176,31	18,110	159,101	136,23	48,165	17,110	158,101	87,9	18,109	159,100	137,23	56,126	63,198	63,197	86,9	95,159	48,68	16,110	96,159	177,32	16,108	176,32
196,132	154,9	172,55	155,9	32,199	173,56	189,113	11,0	196,134	153,9	196,135	190,112	189,112	161,45	196,133	197,133	129,200	161,46	155,8	197,135	188,113	153,8	173,55	154,8	11,1	71,65	188,112	160,45	31,198	6,98
46,55	186,6	2,1	48,55	79,32	77,32	88,194	47,55	104,43	87,194	105,42	11,100	88,195	87,195	77,33	45,139	104,41	44,138	11,101	104,42	170,100	79,33	187,6	198,180	45,138	103,42	199,180	170,99	46,54	47,54
41,118	133,76	41,119	0,72	39,120	40,120	199,127	124,135	125,135	133,75	40,119	92,162	80,38	125,136	81,37	80,37	125,134	92,163	66,177	41,117	93,162	66,178	6,4	132,76	67,178	124,136	200,6	65,178	176,196	0,71
104,25	72,122	71,122	16,168	126,184	141,2	102,26	128,187	88,72	128,184	15,168	167,110	200,170	166,109	103,25	166,110	142,1	27,68	103,26	26,68	127,185	25,69	142,2	87,72	128,185	141,1	15,167	16,167	128,186	87,73
46,93	46,94	117,153	116,153	18,193	9,9	92,195	45,94	198,17	196,187	90,104	168,119	89,105	19,195	89,104	91,195	92,197	91,197	117,152	45,93	169,120	169,119	99,8	92,196	169,118	19,193	19,194	91,196	90,103	18,194
