150,150
40,139	40,138	106,28	41,139	23,33	7,126	22,33	22,34	144,88	23,34	104,27	8,125	110,91	27,84	105,28	7,125	143,87	105,27	115,140	115,139	27,85	116,139	59,0	28,84	28,85	28,86	144,87	111,91	116,140	111,90
149,86	92,34	149,88	93,35	148,86	109,88	108,90	108,89	148,87	108,88	93,34	73,5	107,88	148,88	109,87	9,150	95,86	7,149	149,87	109,89	94,34	9,149	10,150	8,149	150,88	147,87	74,6	74,5	10,149	8,150
50,99	112,116	49,100	96,88	113,6	113,119	129,67	94,88	128,66	95,88	49,99	113,117	95,87	95,89	111,117	112,6	94,89	94,87	130,67	127,67	127,66	113,5	128,67	96,87	112,118	112,117	128,65	112,5	113,118	111,118
58,76	104,97	106,97	121,14	120,14	96,50	95,50	96,49	94,49	121,11	97,49	109,138	122,11	110,138	121,12	0,0	58,77	59,76	121,13	120,13	105,97	59,77	109,139	122,12	95,48	105,98	105,96	122,13	95,49	110,139
76,49	95,37	61,92	65,59	33,3	75,49	60,92	33,4	95,143	60,91	94,144	76,46	95,144	75,48	77,48	96,35	76,48	77,47	75,47	76,47	95,35	77,49	94,36	94,35	61,91	66,59	95,145	34,3	59,91	95,36
143,81	38,121	38,120	66,87	138,8	139,8	102,21	138,7	102,20	139,7	128,82	128,83	129,83	144,80	130,82	135,36	39,120	135,35	143,82	136,35	130,83	100,20	101,20	101,21	129,82	100,21	38,122	66,86	144,81	127,83
101,102	98,136	68,82	101,101	69,82	80,62	102,102	81,62	99,136	102,101	107,120	102,103	79,62	110,13	108,121	79,63	98,135	111,13	78,61	107,121	77,62	80,61	101,103	78,62	79,61	81,63	99,135	80,63	69,83	110,14
32,134	139,128	16,62	32,133	31,134	0,43	66,28	17,60	67,27	68,27	101,21	66,27	140,128	100,21	67,28	16,61	17,61	66,26	141,129	103,136	101,22	31,133	139,129	33,134	33,133	67,26	100,22	104,136	0,44	1,44
81,68	81,67	98,107	98,106	99,106	107,135	98,105	58,4	58,3	99,105	59,4	110,136	121,149	108,134	97,106	109,134	108,135	58,5	108,136	120,149	57,4	59,3	121,150	59,5	120,150	111,135	57,3	110,135	57,5	109,135
131,81	130,80	131,80	16,71	130,79	23,15	17,70	17,71	55,136	86,118	23,14	86,119	130,78	54,136	86,117	150,141	40,78	22,13	131,79	54,137	129,79	85,118	85,119	9,122	10,123	132,79	87,118	22,15	9,123	22,14
