100,100
42,64	8,1	7,1	89,58	43,63	90,60	90,58	43,64	90,59	89,59	91,59	34,78	33,77	7,2	88,59	8,2	7,3	33,79	33,78	42,63
10,20	6,84	100,1	66,62	11,20	7,84	7,87	8,84	10,19	10,18	11,19	11,18	8,86	7,85	6,86	8,85	7,86	67,63	66,63	6,85
10,82	9,82	9,81	31,3	8,82	44,89	43,91	45,90	30,3	43,92	29,3	10,81	44,91	44,90	30,4	32,3	43,90	44,92	31,4	8,81
79,66	79,65	94,23	83,42	94,24	82,43	30,97	37,50	29,97	28,97	43,62	28,98	42,60	82,42	42,61	80,66	79,67	43,61	95,23	95,24
72,79	87,27	31,91	71,78	88,27	87,26	17,12	88,29	71,77	72,77	87,28	17,13	88,28	31,92	18,13	72,78	73,78	19,14	18,12	73,79
100,8	33,13	33,14	47,67	32,13	46,67	32,14	45,67	48,68	47,66	21,100	45,66	22,100	21,99	34,14	48,67	46,66	22,99	46,68	47,68
33,56	1,13	2,12	74,73	32,57	60,76	31,57	1,12	31,56	74,72	61,76	3,12	3,13	33,57	73,72	2,13	61,75	32,58	32,56	60,75
44,29	22,9	21,9	11,62	21,11	21,10	45,29	45,30	20,10	9,63	21,8	20,9	9,61	46,30	46,29	10,62	11,61	9,62	22,10	10,61
19,39	36,44	14,50	18,38	35,43	36,43	37,44	17,37	35,44	15,51	16,51	37,45	15,50	37,43	18,37	36,45	17,38	16,50	18,39	17,39
70,78	70,77	95,25	2,81	25,37	1,81	70,79	69,77	96,24	95,24	94,25	95,23	69,79	69,78	94,23	25,36	24,36	24,37	94,24	96,23
