100,100
61,53	22,80	66,0	62,52	68,84	60,54	63,53	65,0	1,0	67,0	63,50	37,35	61,52	62,54	21,81	22,81	36,36	68,83	60,53	36,35	61,54	61,51	62,53	22,82	67,1	21,82	67,2	62,51	69,83	37,36
4,84	4,85	99,39	39,35	5,83	68,93	98,39	68,92	3,84	38,35	67,93	38,36	5,8	4,7	67,92	39,36	5,84	3,8	5,7	39,34	3,83	3,85	38,34	4,83	78,0	37,35	37,36	99,38	100,38	4,8
79,94	44,16	55,57	6,42	93,20	43,16	55,58	5,43	5,44	55,59	7,43	43,17	79,95	4,44	4,43	7,44	6,43	44,17	6,44	54,59	54,58	94,19	80,95	81,94	80,94	81,93	78,94	44,15	6,41	53,59
62,86	65,88	64,87	100,8	36,58	72,71	66,86	34,56	6,32	64,86	65,87	63,87	7,33	35,56	35,57	6,33	48,5	35,58	48,6	5,33	65,86	66,87	34,57	73,72	36,56	63,86	49,6	36,57	64,88	72,72
40,29	91,17	26,1	45,45	28,2	27,2	89,16	90,16	40,30	41,29	25,48	44,44	26,0	89,17	46,43	42,30	27,0	45,43	26,47	44,45	45,44	24,47	41,30	90,17	25,47	41,31	28,1	91,16	27,1	44,43
94,71	14,78	93,70	15,78	95,69	12,79	31,44	97,1	93,69	17,65	13,79	30,44	13,78	14,77	17,66	12,78	94,69	95,70	13,77	14,79	95,71	94,70	15,77	12,77	11,77	30,43	11,78	13,76	31,43	32,44
51,71	51,73	29,88	52,71	53,71	79,61	53,72	93,93	78,60	91,94	61,50	29,86	91,93	61,51	53,73	92,94	29,87	78,61	92,95	52,72	62,52	28,87	28,88	52,73	62,49	61,52	62,51	51,72	92,93	60,51
75,14	75,11	74,14	74,11	58,94	77,20	73,13	57,8	76,20	78,21	59,96	76,21	64,36	74,12	73,12	77,21	74,13	73,11	57,7	63,37	75,13	59,95	58,9	64,37	78,20	72,12	73,10	75,12	73,14	58,95
69,49	39,40	69,50	4,77	5,77	38,41	39,41	30,83	34,61	40,40	6,78	5,78	34,64	30,84	70,49	68,50	29,84	40,41	29,83	69,51	39,42	6,79	33,63	68,49	6,77	34,63	37,40	38,40	34,62	5,79
59,31	58,31	59,42	41,46	41,47	60,43	8,11	99,7	40,46	58,30	58,42	99,8	98,9	59,43	60,31	97,9	60,42	7,11	97,7	59,30	60,30	41,45	98,7	98,6	97,8	40,48	7,10	98,8	8,12	40,47
