100,100
46,63	46,90	45,63	44,63	47,64	35,4	73,68	35,5	45,62	74,68	35,3	47,90	46,64	44,62	100,97	43,62	46,62	47,91	47,63	87,11
97,8	7,39	8,88	53,47	9,88	96,8	97,5	97,7	6,39	8,87	98,7	98,8	52,46	7,88	97,9	66,100	98,6	97,6	7,40	52,47
0,2	33,88	34,88	85,10	86,8	33,89	0,3	85,9	86,10	32,89	86,11	32,88	81,13	85,8	24,30	81,12	80,13	79,13	80,12	84,9
81,22	56,53	39,21	78,38	41,22	40,20	56,54	40,22	41,21	78,39	55,53	55,54	40,21	80,21	90,100	81,21	54,54	77,38	39,20	14,94
61,37	60,36	59,84	56,83	60,38	57,82	61,36	3,0	57,84	75,72	58,84	59,37	76,71	2,100	57,83	77,71	60,37	59,83	76,70	58,83
45,69	44,69	85,5	45,68	91,86	85,3	89,86	90,87	45,70	90,86	84,5	44,68	40,1	44,70	84,4	39,2	90,85	91,87	46,68	85,6
85,27	3,33	6,95	58,83	59,83	5,93	59,84	6,94	58,85	4,95	58,84	5,94	5,95	84,28	85,29	86,28	85,28	34,0	86,27	84,27
96,95	77,68	9,60	8,60	97,95	98,96	9,61	78,68	78,69	97,96	49,64	10,60	50,64	79,69	10,62	49,63	98,95	49,65	79,68	50,65
21,99	59,0	22,98	53,69	89,69	52,68	90,70	22,97	22,99	90,69	52,69	53,67	91,69	21,98	54,69	53,68	53,70	60,0	20,96	21,97
22,6	84,3	22,7	67,85	85,2	83,1	67,86	32,37	33,38	85,3	84,2	33,36	84,1	34,37	34,38	33,37	85,1	66,86	0,82	21,6
