200,200
153,43	71,161	143,155	39,57	152,43	187,196	91,4	40,57	71,162	72,160	4,179	71,160	21,97	39,56	193,0	199,99	142,155	3,180	153,42	70,161	193,1	69,161	6,181	5,180	70,162	21,98	144,155	40,56	4,180	142,156
189,194	187,105	188,193	193,75	189,193	192,76	3,198	18,11	157,1	186,105	85,196	188,194	190,193	193,76	193,77	44,101	84,196	18,10	194,74	186,106	84,197	43,101	19,10	194,75	194,77	187,106	187,107	97,43	2,197	188,107
179,68	181,38	183,3	8,38	200,139	200,137	6,167	81,94	8,39	180,39	184,3	6,166	180,37	199,140	177,69	180,38	198,139	183,2	184,2	98,194	200,138	178,67	199,141	199,139	200,140	198,140	178,68	199,138	5,165	7,166
116,118	116,119	1,0	150,157	160,5	115,118	66,138	12,197	12,195	13,197	12,196	158,5	159,6	159,5	7,86	115,117	158,4	66,137	185,196	117,116	12,198	161,4	115,119	185,197	160,4	151,158	150,158	151,157	159,4	116,117
44,37	156,17	193,88	155,17	55,136	62,61	167,165	44,36	116,168	166,166	156,18	193,10	194,11	62,60	5,199	194,10	0,128	167,166	155,18	169,188	170,188	168,187	115,167	193,11	166,165	165,165	168,165	156,16	169,187	61,61
123,23	1,77	19,162	20,162	43,26	92,199	184,194	59,129	59,128	171,92	123,24	61,128	188,12	183,194	170,94	89,79	129,147	171,93	170,93	60,128	1,76	0,76	21,160	60,129	41,26	42,26	18,162	61,129	21,161	20,161
49,171	50,172	151,52	48,172	49,172	50,171	85,191	39,143	40,143	40,144	86,190	18,95	128,98	7,11	199,190	6,11	17,96	39,144	18,97	151,53	85,190	150,53	18,96	47,46	128,97	46,45	129,97	47,45	198,190	48,45
199,47	2,198	101,13	20,38	47,78	100,12	60,41	49,77	61,40	101,14	20,37	48,78	59,42	120,92	200,47	61,41	49,78	60,40	199,48	21,38	132,195	119,93	48,77	60,42	48,76	200,48	118,92	119,92	19,37	198,48
28,120	129,147	7,60	173,161	200,9	29,119	168,56	129,148	27,120	130,148	167,55	118,80	7,59	119,80	130,149	128,147	101,5	8,60	173,160	134,56	134,55	172,159	172,160	167,56	167,57	135,56	199,10	135,55	199,9	129,149
128,197	173,157	140,107	173,156	58,17	129,196	129,197	55,18	173,158	12,133	11,133	54,16	57,17	12,134	13,133	55,16	56,16	142,18	130,197	40,197	25,61	25,62	129,198	128,198	56,17	141,107	174,158	172,157	141,18	55,17
