150,150
106,52	44,42	12,78	138,91	139,91	137,90	12,77	44,41	13,78	105,53	73,56	45,1	99,33	73,57	13,76	44,2	105,51	89,111	89,112	98,32	43,42	138,90	139,90	45,2	13,77	44,1	105,52	98,33	2,148	3,148
137,17	30,41	41,93	134,135	97,121	96,120	29,41	8,58	134,136	95,121	134,137	95,119	150,107	150,106	95,120	96,121	97,68	13,1	7,58	136,17	7,59	38,130	137,18	135,137	102,7	30,40	147,60	103,7	150,105	136,18
150,119	54,24	149,120	54,25	101,85	8,136	6,138	6,39	101,86	8,139	55,25	7,38	5,38	53,25	97,150	8,138	55,24	6,38	64,103	7,137	64,102	4,38	149,1	8,137	63,103	7,39	6,137	9,138	100,85	7,138
110,95	77,56	145,76	108,95	145,75	88,17	144,75	89,18	12,30	89,17	143,75	45,0	99,142	144,6	109,95	24,134	75,56	108,96	6,71	110,94	76,56	76,55	12,31	98,142	98,143	6,72	88,19	97,143	145,74	109,94
122,147	25,93	146,54	124,146	120,146	87,3	9,14	120,147	25,94	145,0	7,14	26,93	146,0	122,146	10,14	61,115	123,147	7,15	121,147	59,114	62,115	66,49	147,54	61,114	60,114	112,88	59,115	8,15	9,15	123,146
57,74	5,27	13,150	73,10	56,73	56,74	39,82	75,12	137,102	75,11	57,72	58,72	138,101	38,81	6,27	139,101	136,101	136,102	69,139	58,73	55,74	137,101	13,70	135,3	13,69	74,11	40,83	5,26	39,83	74,12
47,22	147,150	142,5	121,104	69,3	69,2	29,75	46,21	100,76	120,105	88,143	28,75	121,105	120,104	127,42	8,3	127,43	69,4	122,104	46,22	70,3	28,76	7,3	126,43	101,77	70,2	29,76	47,21	101,76	5,149
60,59	20,101	35,99	107,122	107,121	19,101	108,123	35,100	43,120	71,14	108,122	89,58	88,58	89,59	88,57	43,121	72,14	108,121	141,0	140,70	73,13	61,58	60,58	18,101	87,56	74,14	44,120	1,150	73,14	19,100
138,75	139,75	32,93	148,2	33,92	36,2	13,45	142,124	138,76	44,146	141,125	84,94	142,125	84,93	84,95	83,94	139,76	12,44	37,2	33,93	45,146	114,44	140,125	44,147	83,95	43,146	44,148	84,96	45,147	115,44
52,2	112,17	148,74	30,128	0,108	53,2	149,75	111,17	29,127	99,110	147,126	113,17	149,74	28,127	79,22	29,128	79,21	112,18	0,109	113,18	147,125	111,16	99,108	24,45	28,126	112,16	98,109	8,1	53,3	148,126
