100,100
71,24	89,30	89,28	59,75	58,74	70,23	70,24	90,28	69,24	71,25	70,25	59,74	90,29	98,62	99,61	69,25	98,61	99,62	59,73	89,29
5,4	7,4	24,57	4,3	23,56	5,6	6,4	22,58	5,5	6,5	23,58	5,3	23,57	22,57	69,18	70,18	6,3	8,5	24,56	4,4
1,12	79,59	80,61	0,13	43,14	41,14	0,14	41,13	1,14	80,60	80,62	41,15	40,14	79,61	42,13	1,13	42,15	79,60	42,14	80,59
65,6	49,67	68,5	96,65	68,6	50,68	50,67	49,69	66,6	68,4	97,65	49,68	94,64	96,64	67,7	95,64	67,6	48,68	95,65	66,7
4,8	8,99	63,75	42,54	63,76	42,55	4,7	41,55	43,55	5,7	41,54	7,99	3,7	62,77	62,76	5,8	62,75	63,77	62,78	63,78
54,18	42,95	54,17	43,96	41,94	55,17	54,16	57,17	55,18	41,95	56,18	56,16	44,96	42,96	55,16	55,19	45,96	43,95	44,95	56,17
36,38	36,37	97,98	14,6	98,98	16,7	15,6	35,40	36,42	36,40	15,5	35,39	35,41	15,8	14,7	14,8	15,7	35,38	16,8	36,41
88,62	61,78	87,60	62,78	60,78	18,46	17,46	66,1	86,60	88,61	19,46	17,45	87,61	61,79	18,45	60,79	87,62	86,61	61,77	62,77
17,30	69,10	16,29	10,94	16,30	17,29	10,93	44,87	68,11	70,11	70,10	11,94	69,11	68,10	9,94	10,95	44,88	9,95	45,87	45,88
32,98	98,30	97,30	34,100	98,29	98,31	31,97	33,99	32,99	14,60	34,99	32,100	15,60	34,98	31,98	33,100	30,98	14,61	33,98	32,97
