100,100
18,57	18,56	24,28	19,56	10,2	19,57	17,57	26,29	17,56	75,81	9,2	25,28	10,3	75,82	24,29	74,81	74,82	25,29	8,3	9,3
12,92	19,62	21,62	12,94	20,61	20,64	20,62	18,63	11,92	18,62	18,64	19,63	19,64	20,63	21,63	13,93	17,62	12,93	17,63	19,61
99,43	98,76	98,74	84,61	56,12	83,61	100,43	99,74	83,62	84,62	55,12	57,11	99,76	99,44	98,44	98,75	98,43	99,75	56,11	55,11
97,18	35,3	33,3	6,98	34,3	35,2	34,4	5,98	34,2	4,98	98,19	5,99	4,99	33,4	99,17	6,99	98,17	99,18	98,18	35,4
7,59	7,60	7,61	6,58	6,59	6,61	4,58	6,60	6,57	7,58	5,59	33,8	8,60	32,8	32,9	33,9	31,9	31,8	5,60	44,27
28,75	28,76	20,88	20,87	65,94	64,93	29,76	28,73	29,74	64,95	64,94	19,88	28,74	29,73	29,75	27,73	65,95	30,74	19,87	27,74
20,98	31,89	30,89	30,90	79,84	78,83	19,98	79,85	78,84	79,83	29,90	32,89	29,89	31,88	19,97	21,97	31,90	19,99	20,97	78,85
63,82	63,81	49,93	88,32	88,31	82,34	87,31	81,34	62,81	86,32	81,33	82,33	85,31	87,32	64,81	86,31	50,93	62,82	50,94	49,94
5,81	49,12	90,14	6,81	5,79	45,69	89,13	90,13	5,80	45,68	6,79	4,80	6,80	89,14	91,13	91,15	46,68	46,69	4,79	91,14
61,99	8,48	43,28	62,99	23,80	44,29	62,100	7,47	45,28	61,100	23,81	22,80	63,99	7,48	6,48	6,47	45,29	22,81	44,28	7,49
