150,150
137,65	139,65	105,30	138,64	137,64	129,134	128,134	139,64	87,97	20,18	87,96	137,66	130,135	0,95	87,95	105,29	129,135	138,66	106,28	129,133	22,3	1,96	19,17	19,18	20,17	138,65	130,134	86,96	23,3	130,133
110,41	112,41	137,1	111,40	110,40	109,40	103,107	109,43	111,43	110,43	65,50	109,41	136,2	64,51	136,1	111,41	64,50	64,49	110,42	137,2	112,43	111,42	102,107	62,51	103,106	63,49	102,106	63,50	109,42	63,51
105,39	46,124	144,86	104,39	95,53	95,52	94,53	145,87	92,76	19,150	45,124	144,87	92,78	46,125	144,85	45,125	93,78	40,67	94,52	43,0	93,77	143,86	143,87	92,77	91,77	93,76	105,38	104,38	20,150	91,78
131,4	53,19	13,57	132,3	130,4	131,3	131,2	150,90	88,91	149,91	51,19	14,56	50,92	132,4	149,90	105,137	105,136	88,90	14,58	87,90	14,57	52,19	52,20	51,20	86,90	13,56	52,18	148,90	15,57	87,91
72,122	108,26	71,121	11,62	109,26	103,46	105,45	104,45	103,45	104,46	71,122	104,47	99,82	104,44	99,81	11,63	72,120	9,62	105,46	103,43	72,121	109,25	10,63	10,62	98,81	9,63	109,24	70,121	71,120	103,44
93,111	93,112	148,145	113,9	113,8	92,113	147,145	148,146	48,0	147,146	146,146	66,56	65,54	94,112	49,1	48,1	94,111	47,1	66,54	148,144	66,55	147,144	114,9	65,55	146,145	65,56	92,112	48,2	145,146	114,8
62,92	131,51	132,49	56,31	132,51	130,50	131,48	132,48	132,50	65,93	63,93	61,92	65,94	66,94	143,148	131,50	66,93	130,49	65,92	63,92	130,48	64,92	62,93	61,93	64,93	131,49	54,31	65,95	64,94	55,31
10,149	118,11	77,45	117,11	11,149	20,58	10,150	21,58	79,44	45,80	119,11	12,150	118,12	47,71	46,71	21,57	20,57	79,45	14,46	45,81	78,45	46,72	45,82	11,148	117,12	12,149	11,150	118,10	118,13	98,149
126,19	6,51	131,102	89,13	132,103	90,13	131,104	131,103	68,76	69,76	69,77	91,13	127,19	127,18	5,52	132,104	84,148	130,102	91,14	130,103	5,51	127,17	4,52	84,149	85,149	68,77	89,14	90,14	126,18	83,148
103,121	103,122	100,123	1,69	149,42	104,120	101,123	104,121	4,139	100,120	101,120	102,121	138,109	101,122	102,120	102,122	101,121	150,44	101,119	102,123	0,69	150,43	149,43	102,119	137,109	137,108	103,120	137,110	138,108	149,44
