150,150
65,106	97,131	139,0	118,61	65,105	140,0	66,105	117,62	65,104	59,4	116,62	96,131	115,62	57,4	97,130	58,5	96,130	65,103	58,4	117,61
17,148	51,91	16,148	51,92	16,147	30,84	26,132	52,92	102,46	30,85	26,133	27,133	27,134	29,85	27,132	15,147	101,46	26,134	50,92	101,47
87,48	4,145	115,78	86,49	5,145	86,48	3,145	5,146	116,78	3,146	7,80	116,79	116,80	115,79	7,82	79,99	7,3	8,81	7,81	8,80
142,34	95,73	95,74	18,90	96,74	16,90	141,35	142,35	96,73	143,35	18,89	17,89	17,90	143,34	14,16	13,16	94,72	13,17	13,15	141,36
18,76	20,76	142,7	100,86	19,76	150,148	19,77	18,14	18,15	101,86	17,14	20,77	142,8	80,54	80,55	99,86	79,54	18,77	101,85	100,85
69,147	142,88	100,94	69,148	110,54	44,104	87,20	0,4	70,148	86,20	142,87	86,19	44,105	99,95	70,147	142,86	143,88	70,149	143,87	109,54
58,97	84,149	58,96	131,19	50,1	59,96	13,54	84,147	14,54	85,148	84,148	12,53	60,97	13,53	132,19	60,96	51,1	59,97	145,103	51,0
38,105	99,3	99,4	39,104	13,26	147,79	37,104	13,28	14,29	2,137	12,27	2,136	100,4	98,4	100,3	13,27	3,137	3,135	38,103	38,104
55,20	144,0	125,95	125,96	55,19	146,0	14,14	54,19	112,147	145,0	124,95	14,12	14,13	145,1	13,13	111,147	144,1	54,18	116,126	124,96
53,51	53,52	0,138	143,47	0,139	54,53	8,6	142,47	142,46	53,53	2,139	1,140	54,52	116,136	61,120	1,139	0,140	106,2	116,135	117,136
