150,150
144,0	143,0	143,1	144,1	145,0	145,1	58,131	59,131	58,130	144,2
24,47	25,49	71,32	25,48	70,32	72,32	70,30	70,31	71,31	72,31
57,52	5,92	56,52	57,54	56,54	5,91	6,91	5,90	57,53	56,53
73,27	71,28	113,68	57,48	71,27	57,47	73,28	72,28	72,27	114,68
130,27	130,26	129,27	127,114	126,114	127,115	3,138	131,27	130,29	130,28
15,10	133,125	135,126	14,10	134,127	134,125	133,124	133,127	133,126	134,126
22,114	15,18	15,19	16,20	22,115	16,19	21,114	14,19	21,115	23,114
136,79	136,76	135,76	136,77	135,77	136,78	135,78	30,117	31,118	30,118
60,134	58,134	60,135	59,135	104,116	104,115	59,134	105,115	17,0	105,116
133,9	134,9	132,9	132,8	133,7	134,8	10,148	133,8	132,7	135,8
