100,100
17,41	91,58	10,36	10,35	16,42	16,41	11,37	10,37	90,59	17,42	91,59	11,38	91,57	90,58	17,43	11,34	11,36	16,43	16,44	92,60
89,32	90,31	80,77	89,31	78,79	80,78	88,32	79,77	78,77	88,33	81,77	90,33	89,33	76,78	79,78	90,32	78,78	91,32	91,33	77,78
8,83	10,52	4,18	2,19	94,93	93,93	3,19	12,52	11,53	11,52	4,19	32,94	10,53	8,84	9,84	9,83	11,54	11,51	10,54	12,51
10,75	81,86	8,46	81,85	85,17	7,46	86,16	86,17	6,46	7,47	8,45	85,16	8,47	80,86	82,86	7,45	9,75	10,74	86,15	9,74
93,88	48,20	83,25	49,18	12,100	92,90	92,87	0,54	92,88	91,90	82,24	93,89	50,19	91,89	92,89	83,24	49,19	48,19	49,20	50,20
73,56	79,34	79,33	52,46	77,33	51,46	77,34	97,14	78,33	72,55	78,34	53,47	73,54	72,54	53,46	97,15	72,56	98,14	52,47	73,55
76,32	34,71	35,71	61,91	34,69	10,72	76,34	77,34	10,73	60,90	75,33	61,90	60,89	12,55	35,70	9,72	9,73	34,70	77,33	76,33
99,60	9,68	99,93	91,42	100,93	81,81	92,42	99,91	80,80	81,80	9,69	99,59	100,61	100,92	100,60	100,59	91,41	99,92	8,68	8,67
11,17	6,25	12,16	5,24	60,31	7,24	6,24	61,32	12,15	83,33	82,33	5,25	82,32	7,25	82,34	60,32	61,31	83,32	11,16	11,15
59,35	75,42	42,23	60,35	76,43	19,97	75,41	77,40	76,40	18,98	59,37	59,36	42,22	77,41	60,36	76,41	76,42	58,36	19,98	18,97
