150,150
13,6	117,81	104,27	116,80	13,7	129,134	128,134	12,6	4,79	104,28	116,82	57,129	116,81	90,130	105,28	105,29	12,8	90,129	58,130	57,130	57,131	115,81	12,7	149,3	56,130	105,27	58,131	106,28	128,133	11,7
83,144	42,98	141,25	39,99	82,146	40,98	88,4	87,4	141,26	38,100	140,101	40,99	41,98	41,99	9,0	40,100	83,145	82,145	84,144	85,145	142,27	140,100	83,146	84,145	142,26	88,3	42,99	84,146	9,149	142,25
139,148	115,27	138,149	0,30	115,28	46,116	107,18	107,19	55,80	46,117	44,18	44,19	4,85	139,149	56,79	131,43	130,42	131,42	0,29	56,80	138,148	146,72	145,73	57,79	47,116	43,19	48,117	48,116	145,72	47,117
69,49	70,49	92,111	117,29	92,110	93,110	70,48	68,48	115,27	148,2	94,110	100,90	115,28	100,91	94,109	116,27	100,89	149,2	118,29	116,29	9,148	114,27	150,1	117,27	69,48	116,28	101,90	117,28	9,149	92,109
85,86	137,23	85,87	80,125	12,121	12,122	83,124	80,124	13,122	82,125	137,24	83,123	136,23	82,123	137,22	82,124	81,124	84,87	81,125	136,22	86,88	13,121	11,119	13,120	12,119	85,88	12,120	81,83	86,87	137,21
76,58	145,118	16,143	145,117	76,59	144,118	90,108	65,74	146,117	17,143	63,73	145,119	64,75	65,75	75,60	18,143	75,59	17,142	89,108	139,44	139,43	89,109	88,110	140,43	138,44	140,44	64,74	74,59	75,58	144,119
119,90	6,149	100,97	6,150	20,83	69,11	70,11	23,82	69,12	21,83	99,97	118,88	117,90	21,82	22,82	100,96	22,83	70,12	23,83	68,12	100,98	99,98	119,89	118,90	117,88	69,13	20,82	117,89	117,91	118,89
101,145	109,136	136,35	77,37	136,34	78,36	41,37	42,37	137,35	136,33	77,36	100,146	41,38	101,142	39,96	42,38	76,36	41,36	77,35	39,97	40,97	102,144	102,145	137,34	76,35	102,143	109,135	42,36	101,143	108,135
7,105	0,125	7,106	91,8	99,16	135,86	136,86	91,7	100,18	38,5	150,4	68,20	150,5	90,8	68,21	37,5	62,91	137,86	37,4	123,150	100,17	136,85	100,16	61,91	71,143	1,125	8,106	99,17	38,4	92,7
68,3	5,14	34,62	129,9	129,10	34,60	138,57	69,5	131,10	69,4	11,60	11,61	103,141	33,61	6,15	102,140	68,5	33,62	34,61	139,58	67,113	130,11	130,10	67,114	68,4	102,141	10,60	95,74	139,57	10,61
