150,150
50,30	19,99	18,99	138,64	137,64	22,4	52,29	52,30	51,30	23,4	22,3	51,31	138,63	18,100	24,3	22,5	52,31	139,62	19,100	138,62	53,30	137,63	52,32	137,62	139,63	51,29	23,5	23,2	23,3	24,4
137,118	120,28	67,103	87,124	67,102	137,119	86,124	136,119	119,28	119,26	68,103	67,101	2,134	97,148	118,26	68,102	85,124	137,120	138,120	69,102	119,27	67,100	68,101	138,118	98,149	85,125	87,125	86,125	138,119	97,150
33,19	32,20	32,19	3,5	71,18	31,18	70,18	82,148	32,18	2,4	31,19	2,5	70,17	51,14	1,5	52,15	51,15	1,4	4,5	81,149	4,6	71,17	81,150	2,6	82,150	3,4	81,148	3,6	52,14	82,149
9,87	7,103	40,12	40,13	8,105	7,107	67,26	9,105	66,25	8,104	40,14	10,87	39,13	67,25	6,104	10,86	8,106	5,105	39,12	6,105	7,105	7,106	7,104	8,87	66,26	9,86	8,107	6,106	139,135	9,106
4,134	141,131	130,114	4,133	2,133	140,132	3,134	6,67	44,63	7,66	3,133	8,66	8,67	2,134	130,113	140,131	45,64	46,64	130,112	46,63	131,114	47,63	47,64	141,132	45,63	7,68	7,67	6,66	129,113	131,113
31,57	133,139	104,21	103,21	129,84	30,57	32,57	32,58	134,138	129,82	32,56	134,137	30,56	33,31	128,83	46,50	46,49	34,30	47,50	47,49	133,138	104,20	130,84	103,20	31,58	130,82	129,83	130,83	103,22	104,22
111,110	48,115	110,111	128,126	128,127	111,111	48,114	50,114	110,109	127,125	109,109	126,125	20,15	21,15	127,126	48,113	110,110	132,9	49,114	128,125	49,113	109,110	50,113	127,124	126,126	111,109	129,126	129,125	47,114	49,115
146,8	121,35	146,9	120,36	129,135	122,36	121,37	147,9	130,134	121,36	120,37	83,87	94,104	84,86	93,104	122,38	94,105	147,10	147,8	146,7	84,85	122,35	121,38	83,85	83,86	130,135	129,134	95,105	95,104	122,37
13,45	57,12	56,12	146,110	146,112	17,123	13,44	147,111	112,74	147,113	146,113	146,111	56,13	116,30	147,112	113,73	112,73	12,44	75,141	18,122	76,141	113,74	11,45	17,122	12,45	17,121	145,112	57,13	76,142	75,142
82,119	46,57	81,117	46,58	130,23	82,117	81,118	80,118	82,118	129,24	47,56	47,57	104,15	47,58	48,56	105,15	48,57	148,147	132,24	130,25	131,23	61,132	60,132	131,25	48,58	61,131	81,119	104,14	131,24	130,24
