100,100
73,81	74,81	73,83	67,3	66,3	72,82	67,2	74,83	82,41	66,2	83,41	82,43	73,82	83,42	81,42	72,83	74,82	82,42	81,43	83,43
49,97	48,97	52,97	52,96	19,50	50,98	48,98	49,96	16,52	17,50	51,97	50,97	17,51	51,98	50,96	18,50	18,51	16,51	49,98	51,96
93,50	93,49	95,48	50,98	50,97	74,3	74,5	74,4	73,5	75,4	73,4	95,49	94,48	94,50	73,3	95,50	75,5	49,98	49,97	94,49
30,1	96,32	77,4	94,31	78,4	86,72	85,72	95,30	95,31	96,31	31,0	77,2	95,32	85,73	86,73	30,0	96,30	94,30	78,3	77,3
60,52	76,5	61,54	75,5	75,6	76,6	75,4	60,54	59,52	10,15	9,14	58,53	61,53	59,54	59,53	61,52	10,14	60,53	9,15	76,4
59,9	59,10	13,35	40,38	14,34	14,36	13,36	58,9	39,36	39,39	14,35	39,38	39,37	13,34	38,37	38,38	58,8	59,8	40,39	40,37
56,47	76,48	55,48	74,46	56,46	56,45	75,48	54,47	74,48	55,45	75,47	54,46	74,47	55,46	55,47	76,46	76,47	75,46	54,45	56,48
4,99	69,66	2,98	2,100	70,66	0,99	4,98	4,100	3,98	3,100	69,65	2,99	0,97	1,100	3,99	1,99	70,65	0,98	1,98	1,97
9,67	82,45	4,11	10,68	11,69	11,68	12,68	9,69	10,69	5,11	5,10	9,68	10,67	5,9	4,10	82,46	12,69	81,46	81,45	4,9
63,59	18,40	63,13	18,43	63,60	63,14	20,41	64,60	62,14	62,13	20,40	20,42	20,43	18,41	19,41	19,42	19,40	64,59	18,42	19,43
