200,200
87,172	59,34	178,64	88,172	177,64	121,92	177,65	87,173	29,103	198,0	60,35	60,34	29,104	59,35	121,91	28,103	16,61	15,61	154,43	153,42	154,42	28,104	154,41	119,16	16,60	120,15	120,16	29,105	198,1	119,15
119,52	120,52	118,51	142,11	142,12	11,180	116,52	119,51	141,12	9,182	192,6	118,53	141,11	193,5	117,52	10,180	11,182	9,181	118,52	143,12	119,53	120,53	140,12	35,68	196,196	193,6	10,181	35,67	9,180	197,196
183,59	121,110	192,199	183,60	122,110	186,31	77,69	184,59	187,31	65,10	122,109	121,109	67,11	77,71	182,60	193,199	67,10	188,31	66,10	166,126	193,200	165,126	122,108	68,9	186,30	66,11	187,30	182,59	77,70	76,70
158,132	158,133	192,90	158,134	193,90	51,91	52,90	133,171	133,172	27,200	0,3	28,200	159,132	132,171	50,90	192,89	159,134	132,173	134,4	159,133	193,91	134,171	0,4	51,90	29,199	134,172	29,200	158,135	50,89	51,89
174,55	147,154	17,129	62,42	16,129	175,55	109,78	12,166	113,34	10,166	63,174	63,175	114,34	53,109	38,5	63,42	62,41	148,154	11,166	54,109	63,41	11,167	63,40	63,176	114,35	174,54	108,77	149,154	17,128	113,35
46,118	158,52	45,118	197,178	49,181	48,181	46,119	57,173	49,180	169,98	48,182	45,119	14,4	22,88	57,174	58,174	158,53	58,173	58,175	75,160	15,4	159,52	57,175	160,53	46,117	47,117	50,182	159,53	49,182	15,3
48,49	66,89	48,48	50,47	66,90	50,49	141,151	140,151	67,90	142,33	140,152	45,22	49,49	142,34	49,48	142,35	56,129	65,90	55,129	143,35	65,91	56,128	149,106	55,130	55,128	149,104	139,151	149,105	148,106	143,33
187,2	147,26	58,134	161,40	159,20	159,21	160,21	60,134	148,26	61,133	60,135	24,195	23,196	162,40	170,26	162,41	169,26	170,25	148,25	60,133	170,27	24,196	59,134	188,2	187,3	26,194	187,1	25,194	25,195	186,2
41,96	26,131	91,64	43,97	41,95	41,97	2,83	92,65	93,65	42,97	92,66	178,180	91,65	3,81	3,83	27,131	146,6	192,101	93,63	3,82	178,181	4,81	42,96	2,82	146,5	91,63	2,81	93,64	43,96	92,64
138,117	66,65	55,159	139,68	139,117	144,176	144,174	138,70	67,65	65,64	66,64	64,66	65,67	65,65	138,116	65,66	144,175	138,68	55,158	139,116	66,66	137,68	140,68	138,69	139,69	137,69	56,158	137,116	195,18	137,70
