150,150
130,134	24,2	24,4	116,80	77,71	129,134	115,81	75,71	118,83	132,5	116,82	76,71	116,81	132,4	131,4	117,83	129,135	75,70	116,83	77,70	25,3	24,3	76,70	6,146	117,82	133,4	114,81	23,2	23,3	133,5
34,83	81,52	80,53	142,109	80,52	14,50	139,102	13,51	142,107	81,51	79,52	138,102	137,102	82,52	34,82	81,53	33,82	142,108	33,83	141,108	35,83	130,12	141,107	131,10	1,146	138,101	131,11	130,11	13,50	34,84
28,99	29,99	139,19	78,15	91,101	78,16	24,43	29,101	79,16	138,20	82,146	77,16	29,100	137,20	25,44	91,103	82,147	138,19	139,20	78,14	90,101	90,102	23,43	77,15	79,15	92,102	92,101	83,147	24,44	91,102
143,41	142,40	83,65	58,124	79,127	84,66	59,124	83,64	59,123	142,41	84,67	58,125	82,64	81,66	80,127	84,65	82,66	58,123	84,68	83,66	83,67	81,65	82,65	82,67	141,40	3,55	83,68	143,40	80,128	3,54
124,68	126,69	29,28	88,91	1,13	112,20	110,19	89,92	28,29	88,92	111,19	126,68	125,68	85,24	89,91	83,23	2,14	84,23	125,69	84,22	27,28	124,69	28,28	85,23	85,22	111,20	1,14	2,13	84,24	111,18
114,17	142,98	114,18	117,94	113,18	102,143	113,17	142,99	101,143	101,144	101,142	115,18	116,94	143,98	74,4	116,93	143,99	117,93	75,4	144,99	114,19	141,98	143,97	102,142	144,98	140,97	75,5	76,4	75,3	113,19
11,84	12,84	12,83	3,82	4,81	119,36	4,82	120,36	112,78	5,80	112,79	111,78	11,83	41,4	120,35	6,81	149,130	80,148	148,130	148,129	5,81	111,79	148,128	149,129	150,130	149,128	81,148	79,148	6,80	80,149
103,121	101,120	141,20	101,121	52,43	50,41	102,121	38,131	53,41	50,40	141,19	38,132	101,122	102,122	52,42	53,42	142,19	104,121	0,81	102,123	103,122	52,41	51,42	143,18	103,123	140,19	51,41	102,120	142,20	141,18
149,6	23,34	79,61	22,33	78,59	23,33	22,34	21,34	83,130	83,131	83,129	81,129	84,129	37,87	78,60	82,130	37,86	80,60	39,88	78,61	79,60	80,59	84,130	81,130	37,88	79,59	79,62	149,147	38,88	38,87
77,51	140,136	28,94	75,50	76,51	24,71	76,50	24,73	45,52	140,135	24,72	45,53	140,134	139,134	138,135	23,71	27,92	139,135	28,93	43,54	23,72	27,93	138,136	43,53	44,52	44,53	44,54	75,51	139,136	28,92
