100,100
9,3	91,89	90,89	12,71	10,5	11,4	10,3	9,5	12,72	11,71	92,89	11,72	12,73	11,73	90,90	11,5	92,90	91,90	10,4	9,4
77,63	26,5	27,5	5,92	76,63	27,7	6,91	77,18	6,90	7,90	5,91	77,61	27,6	6,92	77,62	76,62	77,17	7,91	26,7	26,6
45,28	23,23	22,24	16,33	17,34	15,35	17,35	21,24	45,29	23,24	46,29	47,28	46,28	16,34	15,34	21,23	16,35	17,33	22,23	18,33
92,11	37,89	38,90	36,89	81,47	82,47	36,90	38,89	82,46	91,12	35,89	91,11	82,45	92,12	81,46	37,91	92,10	83,46	90,10	37,90
57,71	14,25	57,72	58,72	11,26	60,69	58,71	15,25	14,24	12,25	13,25	59,72	12,26	11,25	60,70	59,70	13,26	60,71	59,71	12,27
13,76	35,45	70,36	64,90	14,76	69,37	34,46	70,35	14,77	66,91	34,45	69,35	34,44	33,44	33,45	13,77	69,36	65,90	66,90	65,91
18,52	18,54	99,97	100,98	99,96	17,52	99,98	17,54	17,53	19,53	100,30	99,30	1,0	18,53	99,31	99,32	100,97	98,31	100,96	100,31
80,44	80,42	30,30	31,29	22,19	80,43	21,19	79,42	24,20	23,21	23,20	24,21	32,30	22,20	30,29	21,20	31,30	22,21	79,43	32,29
23,10	25,12	6,98	5,98	23,9	6,77	23,11	5,99	24,10	7,98	24,9	6,99	7,76	24,11	23,12	24,12	7,77	22,10	8,77	26,11
93,60	18,49	93,62	92,60	92,62	47,9	92,61	46,9	19,49	18,50	44,8	46,8	19,50	19,51	18,51	45,9	91,62	45,7	93,61	45,8
