100,100
68,97	69,97	24,96	64,76	41,1	12,10	13,11	62,76	41,2	69,96	62,77	42,2	63,76	63,77	42,1	22,96	62,75	69,95	12,11	23,95	63,75	22,95	24,95	13,10	64,74	63,74	64,75	23,96	68,96	68,95
26,68	26,67	27,68	27,67	25,68	26,66	13,35	25,69	28,69	12,34	25,67	26,69	27,69	27,66	3,96	28,68	3,97	9,36	28,67	11,34	2,96	8,37	1,97	9,37	1,96	2,98	11,35	8,36	2,97	12,35
1,54	1,55	93,20	0,52	94,21	45,65	1,53	93,21	45,62	44,64	94,20	43,63	44,65	43,65	43,64	44,61	28,36	29,35	1,52	28,35	0,53	29,36	0,54	44,63	45,64	44,62	2,55	43,62	2,54	45,63
53,70	42,33	85,8	53,68	55,69	84,8	43,34	45,35	43,36	86,8	86,7	43,33	44,33	43,35	44,34	44,36	44,35	41,34	85,7	53,69	42,35	55,68	54,70	54,68	54,69	84,7	45,34	55,70	42,34	42,36
12,76	52,54	43,75	54,54	25,98	13,76	25,96	43,77	13,75	44,77	24,96	49,19	50,20	48,20	49,20	44,76	50,19	11,76	23,98	49,21	11,75	12,75	25,97	53,53	53,54	24,98	52,53	24,97	23,97	43,76
62,31	48,40	64,32	77,64	49,40	34,61	35,61	99,88	34,60	100,90	47,40	99,87	78,64	47,41	79,64	63,32	63,31	78,63	62,32	79,65	78,65	100,88	64,31	49,41	35,60	99,90	48,41	100,89	63,33	99,89
26,90	16,52	52,77	52,79	53,78	17,52	25,90	31,95	46,7	31,96	52,78	18,53	17,54	18,54	26,91	25,91	53,77	30,96	47,7	30,95	18,52	16,53	19,53	29,95	53,79	19,52	48,6	17,53	48,7	47,6
68,79	68,81	92,68	69,79	58,16	91,68	68,80	91,67	66,80	59,15	59,14	94,16	94,17	67,78	66,81	68,78	67,81	67,79	93,67	58,14	67,80	58,15	93,16	93,15	66,79	95,16	59,16	94,15	93,68	92,67
35,71	49,25	52,42	84,3	82,3	34,70	33,71	51,44	84,4	82,4	34,72	51,42	53,43	33,70	34,71	83,4	35,70	49,26	50,26	52,43	51,43	83,2	83,3	84,2	82,2	49,24	52,44	35,72	50,24	50,25
87,48	63,50	10,77	7,70	85,48	62,50	7,78	85,47	85,49	8,68	8,78	9,77	9,78	6,69	6,68	63,49	8,69	86,49	64,50	64,51	62,51	7,69	87,47	87,49	63,51	8,77	86,47	86,48	7,68	10,78
