200,200
97,31	102,86	178,64	15,62	177,64	97,30	177,65	16,62	155,42	14,196	98,29	103,85	102,85	155,43	119,14	178,65	16,61	15,61	154,43	103,86	154,42	120,14	98,31	178,63	16,60	120,15	104,85	104,86	98,30	119,15
35,1	35,0	107,161	111,140	83,84	19,76	82,83	18,76	111,139	36,0	84,83	107,162	106,162	2,180	1,182	36,1	83,83	1,181	2,182	110,140	2,181	3,181	106,161	110,141	19,75	110,139	107,163	196,3	82,84	3,180
112,124	117,179	29,68	27,69	29,69	10,81	11,81	63,148	113,124	117,178	63,149	64,148	95,29	64,149	11,79	94,29	114,123	94,30	28,70	113,122	30,69	95,30	10,80	196,113	62,148	94,28	28,68	28,69	113,123	11,80
111,128	78,70	112,128	79,71	55,55	35,82	77,15	78,15	0,169	53,57	79,72	78,71	34,82	76,14	55,54	54,57	53,56	35,81	60,50	112,127	111,127	1,170	1,169	53,55	54,56	79,15	54,55	110,127	35,83	54,54
192,90	193,90	66,6	190,89	170,171	191,91	141,63	191,89	1,189	191,90	67,5	192,89	68,6	171,170	171,172	171,171	193,91	190,90	190,88	192,91	67,6	68,4	172,171	189,91	68,5	140,62	139,61	140,63	141,62	139,62
46,3	46,4	0,90	77,137	0,195	47,3	151,62	88,165	151,61	196,117	195,117	152,62	196,116	122,17	195,116	152,61	124,18	76,136	77,136	76,137	124,17	87,165	123,16	123,18	123,17	150,61	87,164	89,164	48,3	88,164
179,153	2,4	104,163	2,3	24,10	181,152	180,153	180,152	181,153	24,9	104,164	179,152	23,9	2,2	100,35	180,151	179,151	23,10	0,3	1,3	116,120	115,120	105,164	115,121	1,4	1,2	100,34	105,163	3,2	186,121
197,190	21,4	114,60	142,39	196,189	141,40	21,3	143,41	142,40	114,59	20,147	115,59	142,41	197,191	198,191	141,41	115,60	93,199	20,4	135,103	20,5	20,3	134,103	143,40	135,104	196,190	20,146	134,104	19,146	20,145
104,4	105,148	103,4	119,160	106,149	106,148	131,168	7,189	13,108	105,149	8,189	14,107	7,190	120,161	21,105	119,161	120,160	22,103	15,108	15,109	131,167	14,109	21,104	121,161	14,108	104,3	22,104	105,150	21,103	121,160
115,110	70,178	71,179	116,17	115,109	31,78	70,177	146,191	147,192	72,178	105,12	31,80	32,80	106,13	30,78	30,79	29,79	105,13	71,178	31,79	147,191	32,79	71,177	146,193	30,80	146,192	106,14	106,12	114,110	114,109
