150,150
73,127	23,98	72,127	7,147	8,147	129,134	128,134	72,108	139,22	13,16	73,128	71,108	12,15	101,78	79,0	12,16	101,79	72,110	72,128	24,98	139,23	129,135	71,110	72,109	23,99	71,109	130,134	71,111	12,17	24,99
123,82	123,83	146,118	24,143	103,63	122,83	147,117	93,111	23,143	147,118	93,112	148,117	124,83	147,119	4,1	147,116	5,1	124,84	104,63	103,62	123,84	104,62	4,2	91,112	92,111	122,82	91,111	92,110	23,142	92,112
43,133	146,10	18,20	77,98	77,99	78,98	42,134	19,21	148,10	78,97	77,97	147,12	18,21	78,99	147,9	42,135	147,11	146,11	19,20	79,97	44,133	44,134	44,135	79,98	77,100	147,10	43,134	76,99	138,134	76,98
50,9	48,11	8,1	18,43	8,0	25,114	7,0	7,1	9,1	10,1	18,44	96,47	24,116	97,48	25,116	18,42	8,2	49,9	19,43	19,42	50,10	48,10	24,115	49,10	23,115	49,11	24,114	6,0	25,115	48,9
105,84	67,25	104,85	146,95	103,84	145,95	105,85	145,96	104,84	66,25	23,85	15,59	22,85	145,97	17,59	147,96	21,84	146,97	105,83	104,83	18,60	21,85	16,59	16,60	22,84	23,84	24,85	17,60	146,96	147,0
5,65	7,66	6,66	136,17	91,150	136,19	117,112	6,65	137,18	5,65	92,150	91,149	92,149	92,147	137,19	93,147	138,18	136,18	93,148	92,148	117,113	139,19	116,113	56,0	92,146	137,20	93,149	138,19	136,20	5,67
71,77	118,104	73,80	72,81	26,33	117,104	71,78	27,34	37,44	36,138	72,77	70,77	72,76	70,79	71,79	72,79	27,33	71,76	71,80	39,44	72,80	73,79	70,78	35,139	73,78	38,44	38,45	26,34	26,35	72,78
7,48	8,70	117,122	8,68	6,48	9,67	7,47	8,46	8,47	117,123	8,67	117,124	88,49	9,68	7,70	8,71	87,48	7,68	7,46	118,122	88,48	7,69	6,46	88,46	8,69	118,123	88,47	116,123	8,48	87,47
104,5	142,2	104,4	90,89	36,130	89,88	90,87	91,89	142,1	142,45	37,130	89,87	105,5	91,88	0,10	143,44	143,3	143,45	143,2	90,88	144,45	106,5	35,131	105,4	36,132	142,3	89,89	37,131	36,131	142,44
74,29	103,6	75,31	23,49	22,49	11,40	132,92	23,48	134,92	1,133	133,92	1,132	132,93	2,133	10,40	102,6	75,30	74,30	42,99	21,48	21,49	99,134	103,7	133,91	104,7	22,48	10,39	133,93	74,31	99,135
