200,200
191,141	17,194	17,195	78,135	78,136	189,141	18,194	190,141	18,195	191,140	189,139	79,137	192,141	188,141	78,137	79,136	190,139	188,140	190,140	189,140
75,83	74,83	29,189	142,138	142,140	142,139	28,187	143,139	75,84	73,84	75,82	28,189	144,138	143,140	29,187	74,84	29,188	143,138	28,188	30,187
182,13	32,46	181,13	19,185	159,85	158,85	93,130	19,186	94,130	158,86	31,46	159,86	32,45	31,45	93,129	20,186	20,185	159,84	33,46	94,129
41,196	2,105	1,106	175,83	42,195	176,82	176,83	175,82	22,33	41,197	42,197	174,82	2,106	0,105	22,32	23,32	174,83	42,196	23,33	1,105
181,3	132,158	131,158	182,3	15,153	16,154	16,155	17,153	132,159	181,1	134,158	133,158	132,157	180,1	180,2	16,153	181,2	130,159	17,154	182,2
199,151	123,60	106,58	124,61	123,62	124,60	122,61	123,61	200,150	134,108	105,58	199,150	133,109	124,62	105,57	105,59	106,59	125,61	134,109	122,62
38,31	134,111	40,30	134,110	181,152	38,30	180,151	180,150	39,30	198,22	135,110	135,112	135,111	39,31	181,151	39,32	197,22	40,31	38,32	198,21
103,120	103,122	114,132	105,120	104,120	106,121	104,121	105,121	116,131	115,133	114,131	115,132	116,132	106,120	115,131	187,61	187,59	114,133	187,60	105,122
10,153	10,155	21,6	11,155	199,193	9,154	20,7	19,7	10,154	22,6	12,154	169,4	9,153	11,154	19,6	21,5	168,4	20,6	168,5	21,7
59,196	163,155	60,195	162,156	108,142	162,154	58,196	58,194	163,97	109,142	163,156	161,155	163,98	59,194	162,155	164,155	59,195	58,195	57,194	57,195
