100,100
10,91	53,78	11,89	54,77	10,89	11,70	10,3	12,69	9,3	54,78	11,90	9,89	53,77	11,69	12,70	9,90	10,90	9,91	10,4	9,4
60,15	31,77	31,78	30,79	87,75	87,74	60,17	88,74	30,77	86,75	60,16	30,76	87,76	30,78	88,75	59,15	59,16	31,79	31,76	59,17
6,62	100,37	4,62	43,15	42,15	5,62	6,61	5,61	42,13	4,60	99,38	43,13	6,60	43,14	44,14	42,14	4,61	100,38	5,60	99,37
73,82	48,42	3,44	72,81	74,82	73,81	5,44	4,44	5,45	3,45	47,42	46,42	45,42	46,43	4,45	74,81	45,43	46,41	74,80	73,80
42,25	42,24	43,25	9,18	41,25	41,24	51,48	43,24	52,48	51,49	43,23	9,19	42,23	10,20	9,20	10,18	42,26	10,19	52,49	44,24
71,25	84,92	84,94	85,93	84,93	69,25	71,24	85,94	70,24	70,25	27,63	70,26	69,24	69,26	28,63	28,62	27,62	26,63	85,92	26,62
19,55	24,98	40,79	18,53	17,54	40,80	41,80	41,79	18,54	23,98	18,55	24,99	42,79	25,98	17,55	24,97	19,54	23,99	42,80	23,97
78,40	77,40	77,41	14,40	27,7	28,7	13,39	78,41	84,53	28,6	83,53	28,5	27,5	15,40	14,38	27,6	83,52	84,52	15,39	14,39
85,75	84,74	85,74	83,76	83,75	86,77	39,39	38,41	39,41	84,75	86,76	84,77	84,76	85,77	38,39	85,76	39,40	86,75	38,40	40,40
36,85	37,85	47,56	35,87	88,17	34,86	36,87	36,86	35,88	35,86	33,86	33,85	35,85	34,87	34,88	33,87	88,16	89,17	89,16	34,85
