100,100
82,97	78,62	35,75	80,96	78,61	81,95	81,96	81,97	77,62	11,88	11,90	82,96	76,62	33,75	77,61	34,74	77,60	76,60	10,90	10,87	76,61	10,88	11,89	33,76	10,89	35,76	80,97	34,76	78,60	34,75
76,72	76,74	77,74	27,34	75,73	39,6	39,7	42,7	41,8	75,75	41,5	27,33	25,34	76,75	40,6	39,8	26,34	42,6	41,7	74,73	41,6	26,33	40,8	74,74	76,73	77,73	40,7	40,5	75,74	26,35
39,88	40,89	39,89	97,53	67,62	66,61	96,55	55,36	66,62	18,66	48,25	69,20	97,56	49,26	39,90	96,54	97,54	98,55	97,55	40,88	48,27	47,26	68,21	69,21	56,36	48,26	47,27	67,61	67,60	38,89
94,30	48,17	41,85	77,92	36,8	41,86	78,93	76,92	47,17	41,87	77,57	36,9	49,17	76,57	48,18	76,56	42,86	38,9	37,9	49,18	96,28	94,29	77,56	50,18	95,30	95,29	77,93	42,87	78,92	79,92
36,35	65,87	65,86	64,85	64,86	70,81	71,81	72,80	65,88	100,73	64,88	69,81	72,79	100,74	35,34	36,34	35,35	35,32	99,74	99,72	99,73	71,79	35,33	37,34	98,74	98,73	36,33	71,80	64,87	70,80
43,4	66,70	12,7	79,70	43,5	75,9	42,5	44,4	42,6	11,8	44,5	73,8	11,7	10,8	75,8	75,7	45,5	41,6	74,7	12,8	42,4	78,70	78,71	77,70	65,70	41,5	74,9	66,71	10,7	74,8
22,53	29,24	29,23	56,10	57,10	57,11	56,9	54,53	36,41	27,22	21,51	28,21	22,50	55,52	55,54	22,51	55,55	63,47	64,47	27,20	28,22	54,54	57,9	55,53	54,55	58,10	27,21	28,23	22,52	21,52
45,46	10,96	79,3	79,4	77,3	78,4	46,47	11,95	45,47	77,4	44,47	73,60	71,60	44,46	10,95	9,96	44,45	78,3	9,95	73,59	77,97	78,5	72,60	78,96	72,59	78,97	77,96	45,45	76,4	79,96
40,84	21,25	100,10	22,25	40,83	34,12	33,13	99,9	24,47	25,46	63,60	100,9	99,10	33,12	23,25	64,60	64,59	64,61	25,47	21,26	99,99	26,47	0,92	39,84	25,48	26,48	22,26	100,8	39,83	23,26
19,77	0,17	2,16	18,77	18,76	7,59	19,76	3,19	3,18	6,59	18,75	2,17	2,18	17,77	2,19	18,78	17,76	7,58	0,18	19,78	1,18	47,63	3,17	1,19	1,17	6,58	47,64	48,63	48,64	1,16
